Tick, Second, Min, Hour, Day, Month, Year, onemkt_rev/mo, onemkt_rev/yr, allmkts_rev/mo, allmkts_rev/yr, ocean_rev/mo, ocean_rev/yr, ocean_rev_growth/mo, ocean_rev_growth/yr, ps30_valuation, overall_valuation, fundamentals_valuation, speculation_valuation, tot_OCEAN_supply, tot_OCEAN_minted, tot_OCEAN_burned, OCEAN_minted/mo, OCEAN_burned/mo, OCEAN_minted_USD/mo, OCEAN_burned_USD/mo, OCEAN_price, RND/mo, rnd_to_sales_ratio, mkts_annual_growth_rate, dao_USD/mo, dao_OCEAN/mo, dao_OCEAN_in_USD/mo, dao_total_in_USD/mo
3528, 1.27008e+07, 211680, 3528, 147, 4.9, 0.40274, 2152.19, 10211, 2316.02, 10645.1, 4.63205, 21.2902, 0.0339224, inf, 638.707, 5.20612e+06, 638.707, 5.20548e+06, 6.909e+08, 0, 144.039, 0, 30.8609, 0, 0.231592, 0.00753527, 652.147, 140.79, 0.225, 4.40024, 27777.8, 209.313, 213.713
3552, 1.27872e+07, 213120, 3552, 148, 4.93333, 0.405479, 2153.39, 10283.3, 2318.6, 10723.7, 4.6372, 21.4473, 0.0339224, inf, 643.419, 5.20755e+06, 643.419, 5.2069e+06, 6.909e+08, 0, 145.081, 0, 30.8867, 0, 0.231849, 0.00753734, 652.152, 140.635, 0.225, 4.40513, 27777.8, 209.371, 213.776
3576, 1.28736e+07, 214560, 3576, 149, 4.96667, 0.408219, 2154.59, 10355.7, 2321.18, 10802.3, 4.64236, 21.6046, 0.0339224, inf, 648.137, 5.20898e+06, 648.137, 5.20833e+06, 6.909e+08, 0, 146.124, 0, 30.9126, 0, 0.232107, 0.00753941, 652.157, 140.48, 0.225, 4.41004, 27777.8, 209.428, 213.838
3600, 1.296e+07, 216000, 3600, 150, 5, 0.410959, 2155.79, 10428.2, 2323.76, 10881, 4.64752, 21.762, 0.0339224, inf, 652.86, 5.21041e+06, 652.86, 5.20976e+06, 6.909e+08, 0, 147.168, 0, 30.9385, 0, 0.232365, 0.00754149, 652.162, 140.325, 0.225, 4.41494, 27777.8, 209.486, 213.901
3624, 1.30464e+07, 217440, 3624, 151, 5.03333, 0.413699, 2156.99, 10500.7, 2326.35, 10959.8, 4.65269, 21.9196, 0.0339224, inf, 657.588, 5.21184e+06, 657.588, 5.21119e+06, 6.909e+08, 0, 148.213, 0, 30.9644, 0, 0.232624, 0.00754356, 657.53, 141.322, 0.225, 4.41986, 27777.8, 209.543, 213.963
3648, 1.31328e+07, 218880, 3648, 152, 5.06667, 0.416438, 2158.19, 10573.2, 2328.94, 11038.7, 4.65787, 22.0774, 0.0339224, inf, 662.321, 5.21328e+06, 662.321, 5.21261e+06, 6.909e+08, 0, 149.259, 0, 30.9903, 0, 0.232883, 0.00754563, 657.535, 141.166, 0.225, 4.42477, 27777.8, 209.601, 214.026
3672, 1.32192e+07, 220320, 3672, 153, 5.1, 0.419178, 2159.39, 10645.7, 2331.53, 11117.7, 4.66305, 22.2353, 0.0339224, inf, 667.06, 5.21471e+06, 667.06, 5.21404e+06, 6.909e+08, 0, 150.305, 0, 31.0163, 0, 0.233142, 0.00754771, 657.54, 141.011, 0.225, 4.4297, 27777.8, 209.659, 214.088
3696, 1.33056e+07, 221760, 3696, 154, 5.13333, 0.421918, 2160.59, 10718.3, 2334.12, 11196.7, 4.66824, 22.3935, 0.0339224, inf, 671.804, 5.21614e+06, 671.804, 5.21547e+06, 6.909e+08, 0, 151.352, 0, 31.0422, 0, 0.233401, 0.00754978, 657.545, 140.855, 0.225, 4.43462, 27777.8, 209.716, 214.151
3720, 1.3392e+07, 223200, 3720, 155, 5.16667, 0.424658, 2161.79, 10791, 2336.72, 11275.9, 4.67344, 22.5518, 0.0339224, inf, 676.553, 5.21758e+06, 676.553, 5.2169e+06, 6.909e+08, 0, 152.401, 0, 31.0682, 0, 0.233661, 0.00755186, 657.55, 140.699, 0.225, 4.43956, 27777.8, 209.774, 214.213
3744, 1.34784e+07, 224640, 3744, 156, 5.2, 0.427397, 2162.99, 10863.7, 2339.32, 11355.1, 4.67864, 22.7102, 0.0339224, inf, 681.307, 5.21901e+06, 681.307, 5.21833e+06, 6.909e+08, 0, 153.45, 0, 31.0943, 0, 0.233921, 0.00755393, 657.555, 140.544, 0.225, 4.4445, 27777.8, 209.831, 214.276
3768, 1.35648e+07, 226080, 3768, 157, 5.23333, 0.430137, 2164.19, 10936.4, 2341.92, 11434.5, 4.68384, 22.8689, 0.0339224, inf, 686.067, 5.22045e+06, 686.067, 5.21976e+06, 6.909e+08, 0, 154.5, 0, 31.1203, 0, 0.234181, 0.00755601, 657.559, 140.389, 0.225, 4.44944, 27777.8, 209.889, 214.339
3792, 1.36512e+07, 227520, 3792, 158, 5.26667, 0.432877, 2165.4, 11009.2, 2344.53, 11513.9, 4.68905, 23.0277, 0.0339224, inf, 690.832, 5.22188e+06, 690.832, 5.22119e+06, 6.909e+08, 0, 155.551, 0, 31.1464, 0, 0.234442, 0.00755809, 657.564, 140.234, 0.225, 4.45439, 27777.8, 209.947, 214.401
3816, 1.37376e+07, 228960, 3816, 159, 5.3, 0.435616, 2166.6, 11082, 2347.13, 11593.4, 4.69427, 23.1867, 0.0339224, inf, 695.602, 5.22332e+06, 695.602, 5.22262e+06, 6.909e+08, 0, 156.602, 0, 31.1724, 0, 0.234703, 0.00756016, 657.569, 140.079, 0.225, 4.45935, 27777.8, 210.005, 214.464
3840, 1.3824e+07, 230400, 3840, 160, 5.33333, 0.438356, 2167.81, 11154.8, 2349.75, 11673, 4.69949, 23.3459, 0.0339224, inf, 700.378, 5.22475e+06, 700.378, 5.22405e+06, 6.909e+08, 0, 157.655, 0, 31.1986, 0, 0.234964, 0.00756224, 657.574, 139.925, 0.225, 4.46431, 27777.8, 210.062, 214.527
3864, 1.39104e+07, 231840, 3864, 161, 5.36667, 0.441096, 2169.01, 11227.7, 2352.36, 11752.7, 4.70472, 23.5053, 0.0339224, inf, 705.159, 5.22619e+06, 705.159, 5.22548e+06, 6.909e+08, 0, 158.708, 0, 31.2247, 0, 0.235225, 0.00756432, 657.579, 139.77, 0.225, 4.46928, 27777.8, 210.12, 214.589
3888, 1.39968e+07, 233280, 3888, 162, 5.4, 0.443836, 2170.22, 11300.6, 2354.98, 11832.4, 4.70996, 23.6648, 0.0339224, inf, 709.945, 5.22762e+06, 709.945, 5.22691e+06, 6.909e+08, 0, 159.763, 0, 31.2508, 0, 0.235487, 0.0075664, 657.584, 139.616, 0.225, 4.47425, 27777.8, 210.178, 214.652
3912, 1.40832e+07, 234720, 3912, 163, 5.43333, 0.446575, 2171.43, 11373.6, 2357.6, 11912.3, 4.7152, 23.8246, 0.0339224, inf, 714.737, 5.22906e+06, 714.737, 5.22835e+06, 6.909e+08, 0, 160.818, 0, 31.277, 0, 0.235749, 0.00756848, 657.589, 139.462, 0.225, 4.47923, 27777.8, 210.236, 214.715
3936, 1.41696e+07, 236160, 3936, 164, 5.46667, 0.449315, 2172.63, 11446.6, 2360.22, 11992.2, 4.72044, 23.9845, 0.0339224, inf, 719.534, 5.2305e+06, 719.534, 5.22978e+06, 6.909e+08, 0, 161.874, 0, 31.3032, 0, 0.236011, 0.00757056, 657.594, 139.308, 0.225, 4.48421, 27777.8, 210.293, 214.778
3960, 1.4256e+07, 237600, 3960, 165, 5.5, 0.452055, 2173.84, 11519.6, 2362.85, 12072.3, 4.72569, 24.1445, 0.0339224, inf, 724.336, 5.23194e+06, 724.336, 5.23121e+06, 6.909e+08, 0, 162.931, 0, 31.3294, 0, 0.236274, 0.00757264, 657.599, 139.154, 0.225, 4.4892, 27777.8, 210.351, 214.84
